Lat(X),Lng(Y),Elevation(Z)
27.9671874,86.90986789795919,6763.0
27.9682079,86.90986789795919,6718.0
27.9692283,86.90986789795919,6689.0
27.9702487,86.90986789795919,6674.0
27.9712691,86.90986789795919,6651.0
27.9722895,86.90986789795919,6634.0
27.9733099,86.90986789795919,6638.0
27.9743303,86.90986789795919,6618.0
27.9753507,86.90986789795919,6594.0
27.9763711,86.90986789795919,6604.0
27.9773915,86.90986789795919,6633.0
27.9784119,86.90986789795919,6678.0
27.9794323,86.90986789795919,6725.0
27.9804528,86.90986789795919,6780.0
27.9814732,86.90986789795919,6832.0
27.9824936,86.90986789795919,6885.0
27.983514,86.90986789795919,6932.0
27.9845344,86.90986789795919,7001.0
27.9855548,86.90986789795919,7079.0
27.9865752,86.90986789795919,7170.0
27.9875956,86.90986789795919,7255.0
27.988616,86.90986789795919,7350.0
27.9896364,86.90986789795919,7427.0
27.9906568,86.90986789795919,7486.0
27.9916772,86.90986789795919,7556.0
27.9926977,86.90986789795919,7628.0
27.9937181,86.90986789795919,7609.0
27.9947385,86.90986789795919,7536.0
27.9957589,86.90986789795919,7471.0
27.9967793,86.90986789795919,7394.0
27.9977997,86.90986789795919,7332.0
27.9988201,86.90986789795919,7263.0
27.9998405,86.90986789795919,7184.0
28.0008609,86.90986789795919,7077.0
28.0018813,86.90986789795919,6954.0
28.0029017,86.90986789795919,6845.0
28.0039221,86.90986789795919,6738.0
28.0049426,86.90986789795919,6601.0
28.005963,86.90986789795919,6464.0
28.0069834,86.90986789795919,6352.0
28.0080038,86.90986789795919,6244.0
28.0090242,86.90986789795919,6202.0
28.0100446,86.90986789795919,6187.0
28.011065,86.90986789795919,6187.0
27.961065,86.91088830612244,7314.0
27.9620854,86.91088830612244,7257.0
27.9631058,86.91088830612244,7144.0
27.9641262,86.91088830612244,7048.0
27.9651466,86.91088830612244,6959.0
27.966167,86.91088830612244,6857.0
27.9671874,86.91088830612244,6776.0
27.9682079,86.91088830612244,6734.0
27.9692283,86.91088830612244,6710.0
27.9702487,86.91088830612244,6672.0
27.9712691,86.91088830612244,6648.0
27.9722895,86.91088830612244,6652.0
27.9733099,86.91088830612244,6644.0
27.9743303,86.91088830612244,6630.0
27.9753507,86.91088830612244,6644.0
27.9763711,86.91088830612244,6673.0
27.9773915,86.91088830612244,6719.0
27.9784119,86.91088830612244,6792.0
27.9794323,86.91088830612244,6861.0
27.9804528,86.91088830612244,6907.0
27.9814732,86.91088830612244,6943.0
27.9824936,86.91088830612244,6975.0
27.983514,86.91088830612244,7018.0
27.9845344,86.91088830612244,7077.0
27.9855548,86.91088830612244,7150.0
27.9865752,86.91088830612244,7247.0
27.9875956,86.91088830612244,7334.0
27.988616,86.91088830612244,7443.0
27.9896364,86.91088830612244,7528.0
27.9906568,86.91088830612244,7588.0
27.9916772,86.91088830612244,7643.0
27.9926977,86.91088830612244,7699.0
27.9937181,86.91088830612244,7656.0
27.9947385,86.91088830612244,7580.0
27.9957589,86.91088830612244,7505.0
27.9967793,86.91088830612244,7436.0
27.9977997,86.91088830612244,7357.0
27.9988201,86.91088830612244,7273.0
27.9998405,86.91088830612244,7176.0
28.0008609,86.91088830612244,7073.0
28.0018813,86.91088830612244,6974.0
28.0029017,86.91088830612244,6879.0
28.0039221,86.91088830612244,6768.0
28.0049426,86.91088830612244,6643.0
28.005963,86.91088830612244,6484.0
28.0069834,86.91088830612244,6382.0
28.0080038,86.91088830612244,6278.0
28.0090242,86.91088830612244,6227.0
28.0100446,86.91088830612244,6204.0
28.011065,86.91088830612244,6208.0
27.961065,86.91190871428572,7342.0
27.9620854,86.91190871428572,7256.0
27.9631058,86.91190871428572,7150.0
27.9641262,86.91190871428572,7053.0
27.9651466,86.91190871428572,6972.0
27.966167,86.91190871428572,6877.0
27.9671874,86.91190871428572,6802.0
27.9682079,86.91190871428572,6761.0
27.9692283,86.91190871428572,6736.0
27.9702487,86.91190871428572,6686.0
27.9712691,86.91190871428572,6663.0
27.9722895,86.91190871428572,6663.0
27.9733099,86.91190871428572,6647.0
27.9743303,86.91190871428572,6664.0
27.9753507,86.91190871428572,6709.0
27.9763711,86.91190871428572,6741.0
27.9773915,86.91190871428572,6820.0
27.9784119,86.91190871428572,6888.0
27.9794323,86.91190871428572,6941.0
27.9804528,86.91190871428572,6982.0
27.9814732,86.91190871428572,7029.0
27.9824936,86.91190871428572,7061.0
27.983514,86.91190871428572,7107.0
27.9845344,86.91190871428572,7159.0
27.9855548,86.91190871428572,7237.0
27.9865752,86.91190871428572,7316.0
27.9875956,86.91190871428572,7436.0
27.988616,86.91190871428572,7530.0
27.9896364,86.91190871428572,7595.0
27.9906568,86.91190871428572,7672.0
27.9916772,86.91190871428572,7731.0
27.9926977,86.91190871428572,7758.0
27.9937181,86.91190871428572,7728.0
27.9947385,86.91190871428572,7640.0
27.9957589,86.91190871428572,7543.0
27.9967793,86.91190871428572,7462.0
27.9977997,86.91190871428572,7381.0
27.9988201,86.91190871428572,7298.0
27.9998405,86.91190871428572,7199.0
28.0008609,86.91190871428572,7111.0
28.0018813,86.91190871428572,7012.0
28.0029017,86.91190871428572,6918.0
28.0039221,86.91190871428572,6801.0
28.0049426,86.91190871428572,6652.0
