Lat(X),Lng(Y),Elevation(Z)
46.1584918,-122.2223857142857,1117.0
46.1600224,-122.2223857142857,1135.0
46.1615531,-122.2223857142857,1155.0
46.1630837,-122.2223857142857,1181.0
46.1646143,-122.2223857142857,1214.0
46.1661449,-122.2223857142857,1253.0
46.1676755,-122.2223857142857,1275.0
46.1692061,-122.2223857142857,1319.0
46.1707367,-122.2223857142857,1367.0
46.1722673,-122.2223857142857,1380.0
46.173798,-122.2223857142857,1399.0
46.1753286,-122.2223857142857,1412.0
46.1768592,-122.2223857142857,1417.0
46.1783898,-122.2223857142857,1430.0
46.1799204,-122.2223857142857,1455.0
46.181451,-122.2223857142857,1482.0
46.1829816,-122.2223857142857,1517.0
46.1845122,-122.2223857142857,1521.0
46.1860429,-122.2223857142857,1544.0
46.1875735,-122.2223857142857,1586.0
46.1891041,-122.2223857142857,1633.0
46.1906347,-122.2223857142857,1651.0
46.1921653,-122.2223857142857,1667.0
46.1936959,-122.2223857142857,1688.0
46.1952265,-122.2223857142857,1704.0
46.1967571,-122.2223857142857,1695.0
46.1982878,-122.2223857142857,1705.0
46.1998184,-122.2223857142857,1715.0
46.201349,-122.2223857142857,1706.0
46.2028796,-122.2223857142857,1664.0
46.2044102,-122.2223857142857,1654.0
46.2059408,-122.2223857142857,1641.0
46.2074714,-122.2223857142857,1594.0
46.209002,-122.2223857142857,1535.0
46.2105327,-122.2223857142857,1388.0
46.2120633,-122.2223857142857,1404.0
46.2135939,-122.2223857142857,1472.0
46.2151245,-122.2223857142857,1463.0
46.2166551,-122.2223857142857,1431.0
46.2181857,-122.2223857142857,1383.0
46.2197163,-122.2223857142857,1316.0
46.2212469,-122.2223857142857,1289.0
46.2227776,-122.2223857142857,1273.0
46.2243082,-122.2223857142857,1284.0
46.2258388,-122.2223857142857,1276.0
46.2273694,-122.2223857142857,1242.0
46.2289,-122.2223857142857,1227.0
46.1539,-122.22085510204082,1080.0
46.1554306,-122.22085510204082,1101.0
46.1569612,-122.22085510204082,1110.0
46.1584918,-122.22085510204082,1129.0
46.1600224,-122.22085510204082,1144.0
46.1615531,-122.22085510204082,1162.0
46.1630837,-122.22085510204082,1182.0
46.1646143,-122.22085510204082,1223.0
46.1661449,-122.22085510204082,1260.0
46.1676755,-122.22085510204082,1292.0
46.1692061,-122.22085510204082,1332.0
46.1707367,-122.22085510204082,1366.0
46.1722673,-122.22085510204082,1381.0
46.173798,-122.22085510204082,1402.0
46.1753286,-122.22085510204082,1420.0
46.1768592,-122.22085510204082,1438.0
46.1783898,-122.22085510204082,1446.0
46.1799204,-122.22085510204082,1487.0
46.181451,-122.22085510204082,1530.0
46.1829816,-122.22085510204082,1560.0
46.1845122,-122.22085510204082,1561.0
46.1860429,-122.22085510204082,1595.0
46.1875735,-122.22085510204082,1626.0
46.1891041,-122.22085510204082,1672.0
46.1906347,-122.22085510204082,1699.0
46.1921653,-122.22085510204082,1730.0
46.1936959,-122.22085510204082,1734.0
46.1952265,-122.22085510204082,1743.0
46.1967571,-122.22085510204082,1742.0
46.1982878,-122.22085510204082,1766.0
46.1998184,-122.22085510204082,1783.0
46.201349,-122.22085510204082,1769.0
46.2028796,-122.22085510204082,1709.0
46.2044102,-122.22085510204082,1706.0
46.2059408,-122.22085510204082,1672.0
46.2074714,-122.22085510204082,1622.0
46.209002,-122.22085510204082,1509.0
46.2105327,-122.22085510204082,1405.0
46.2120633,-122.22085510204082,1463.0
46.2135939,-122.22085510204082,1509.0
46.2151245,-122.22085510204082,1481.0
46.2166551,-122.22085510204082,1430.0
46.2181857,-122.22085510204082,1366.0
46.2197163,-122.22085510204082,1349.0
46.2212469,-122.22085510204082,1322.0
46.2227776,-122.22085510204082,1315.0
46.2243082,-122.22085510204082,1309.0
46.2258388,-122.22085510204082,1281.0
46.2273694,-122.22085510204082,1250.0
46.2289,-122.22085510204082,1249.0
46.1539,-122.21932448979591,1088.0
46.1554306,-122.21932448979591,1110.0
46.1569612,-122.21932448979591,1124.0
46.1584918,-122.21932448979591,1138.0
46.1600224,-122.21932448979591,1155.0
46.1615531,-122.21932448979591,1170.0
46.1630837,-122.21932448979591,1199.0
46.1646143,-122.21932448979591,1231.0
46.1661449,-122.21932448979591,1267.0
46.1676755,-122.21932448979591,1300.0
46.1692061,-122.21932448979591,1337.0
46.1707367,-122.21932448979591,1370.0
46.1722673,-122.21932448979591,1391.0
46.173798,-122.21932448979591,1410.0
46.1753286,-122.21932448979591,1432.0
46.1768592,-122.21932448979591,1469.0
46.1783898,-122.21932448979591,1475.0
46.1799204,-122.21932448979591,1520.0
46.181451,-122.21932448979591,1568.0
46.1829816,-122.21932448979591,1592.0
